fact_id,date_key,mode_id,ridership_value,recovery_pct
4288,20211103,4,154203,47
4289,20211103,5,130954,46
4290,20211103,6,7371,43
4291,20211103,7,3293732,58
4292,20211104,1,24009,77
4293,20211104,2,931012,99
4294,20211104,3,1486942,68
4295,20211104,4,151353,46
4296,20211104,5,126533,44
4297,20211104,6,7210,42
4298,20211104,7,3284315,58
4299,20211105,1,23009,74
4300,20211105,2,966007,102
4301,20211105,3,1457014,67
4302,20211105,4,150227,46
4303,20211105,5,121824,43
4304,20211105,6,6769,40
4305,20211105,7,3293438,58
4306,20211106,1,13672,81
4307,20211106,2,910587,100
4308,20211106,3,864499,66
4309,20211106,4,84943,74
4310,20211106,5,80784,53
4311,20211106,6,2410,70
4312,20211106,7,2195864,69
4313,20211107,1,10647,57
4314,20211107,2,780686,95
4315,20211107,3,614513,62
4316,20211107,4,81181,86
4317,20211107,5,72175,69
4318,20211107,6,2978,97
4319,20211107,7,1888985,75
4320,20211108,1,22136,71
4321,20211108,2,889544,94
4322,20211108,3,1461178,67
4323,20211108,4,159723,49
4324,20211108,5,131127,46
4325,20211108,6,6921,41
4326,20211108,7,3065533,54
4327,20211109,1,24504,78
4328,20211109,2,898518,95
4329,20211109,3,1518264,69
4330,20211109,4,157181,48
4331,20211109,5,134070,47
4332,20211109,6,7677,45
4333,20211109,7,3279457,58
4334,20211110,1,24608,79
4335,20211110,2,926005,98
4336,20211110,3,1514453,69
4337,20211110,4,159254,48
4338,20211110,5,134400,47
4339,20211110,6,7445,44
4340,20211110,7,3351992,59
4341,20211111,1,19846,105
4342,20211111,2,895643,109
4343,20211111,3,1198235,120
4344,20211111,4,143386,152
4345,20211111,5,122940,118
4346,20211111,6,5493,179
4347,20211111,7,2922235,116
4348,20211112,1,21598,69
4349,20211112,2,919941,98
4350,20211112,3,1350608,62
4351,20211112,4,141671,43
4352,20211112,5,117650,41
4353,20211112,6,6082,36
4354,20211112,7,3158682,56
4355,20211113,1,13124,77
4356,20211113,2,869112,96
4357,20211113,3,815114,62
4358,20211113,4,80829,70
4359,20211113,5,74296,49
4360,20211113,6,2286,66
4361,20211113,7,2169863,69
4362,20211114,1,12460,66
4363,20211114,2,858311,104
4364,20211114,3,657129,66
4365,20211114,4,72488,77
4366,20211114,5,62856,60
4367,20211114,6,1772,58
4368,20211114,7,1703136,68
4369,20211115,1,22208,71
4370,20211115,2,890524,94
4371,20211115,3,1437414,66
4372,20211115,4,160952,49
4373,20211115,5,132234,46
4374,20211115,6,6792,40
4375,20211115,7,3110969,55
4376,20211116,1,23694,76
4377,20211116,2,902386,96
4378,20211116,3,1492110,68
4379,20211116,4,161362,49
4380,20211116,5,137235,48
4381,20211116,6,7472,44
4382,20211116,7,3340844,59
4383,20211117,1,24396,78
4384,20211117,2,915266,97
4385,20211117,3,1501740,69
4386,20211117,4,158372,48
4387,20211117,5,131113,46
4388,20211117,6,7453,44
4389,20211117,7,3369069,60
4390,20211118,1,24071,77
4391,20211118,2,959226,102
4392,20211118,3,1505488,69
4393,20211118,4,157433,48
4394,20211118,5,132632,46
4395,20211118,6,7511,44
4396,20211118,7,3412249,61
4397,20211119,1,22662,73
4398,20211119,2,987149,105
4399,20211119,3,1429787,65
4400,20211119,4,151795,46
4401,20211119,5,127093,44
4402,20211119,6,6842,40
4403,20211119,7,3316999,59
4404,20211120,1,13195,78
4405,20211120,2,915131,101
4406,20211120,3,861772,65
4407,20211120,4,94412,82
4408,20211120,5,82894,55
4409,20211120,6,2367,68
4410,20211120,7,2135731,68
4411,20211121,1,12774,68
4412,20211121,2,841901,102
4413,20211121,3,674551,68
4414,20211121,4,80467,85
4415,20211121,5,66859,64
4416,20211121,6,1827,60
4417,20211121,7,1674206,66
4418,20211122,1,21441,69
4419,20211122,2,901942,96
4420,20211122,3,1418226,65
4421,20211122,4,156874,48
4422,20211122,5,127776,45
4423,20211122,6,6896,41
4424,20211122,7,3130363,56
4425,20211123,1,22574,72
4426,20211123,2,989345,105
4427,20211123,3,1424890,65
4428,20211123,4,162241,49
4429,20211123,5,136562,48
4430,20211123,6,7194,42
4431,20211123,7,3286591,58
4432,20211124,1,21002,67
4433,20211124,2,992568,105
4434,20211124,3,1343391,61
4435,20211124,4,165349,50
4436,20211124,5,139391,49
4437,20211124,6,6589,39
4438,20211124,7,3085289,55
4439,20211125,1,15459,82
4440,20211125,2,861084,105
4441,20211125,3,509782,51
4442,20211125,4,125417,133
4443,20211125,5,69945,67
4444,20211125,6,1990,65
4445,20211125,7,1357198,54
4446,20211126,1,11077,59
4447,20211126,2,789915,96
4448,20211126,3,843588,85
4449,20211126,4,128452,136
4450,20211126,5,108747,104
4451,20211126,6,3205,104
4452,20211126,7,2089772,83
4453,20211127,1,10620,63
4454,20211127,2,850980,94
4455,20211127,3,750986,57
4456,20211127,4,83676,73
4457,20211127,5,76112,50
4458,20211127,6,2216,64
4459,20211127,7,1880422,60
4460,20211128,1,10481,56
4461,20211128,2,825585,100
4462,20211128,3,592081,59
4463,20211128,4,75197,80
4464,20211128,5,65128,63
4465,20211128,6,1669,54
4466,20211128,7,1465745,58
4467,20211129,1,21124,68
4468,20211129,2,900399,95
4469,20211129,3,1381661,63
4470,20211129,4,166154,51
4471,20211129,5,132498,46
4472,20211129,6,6692,39
4473,20211129,7,2996015,53
4474,20211130,1,22469,72
4475,20211130,2,897216,95
4476,20211130,3,1432539,65
4477,20211130,4,166738,51
4478,20211130,5,136630,48
4479,20211130,6,7124,42
4480,20211130,7,3207209,57
4481,20211201,1,23347,80
4482,20211201,2,899319,102
4483,20211201,3,1463384,73
4484,20211201,4,163163,52
4485,20211201,5,136126,49
4486,20211201,6,7266,47
4487,20211201,7,3326469,62
4488,20211202,1,22540,77
4489,20211202,2,923179,104
4490,20211202,3,1449142,72
4491,20211202,4,154723,49
4492,20211202,5,127508,46
4493,20211202,6,7290,47
4494,20211202,7,3358843,63
4495,20211203,1,22518,77
4496,20211203,2,940827,106
4497,20211203,3,1419078,71
4498,20211203,4,144500,46
4499,20211203,5,119424,43
4500,20211203,6,6442,41
4501,20211203,7,3374097,63
4502,20211204,1,13317,77
4503,20211204,2,864918,98
4504,20211204,3,864764,68
4505,20211204,4,91477,71
4506,20211204,5,81392,52
4507,20211204,6,56,1
4508,20211204,7,2318147,70
4509,20211205,1,12541,70
4510,20211205,2,818544,103
4511,20211205,3,665129,68
4512,20211205,4,72716,68
4513,20211205,5,60526,56
4514,20211205,6,193,6
4515,20211205,7,1737352,68
4516,20211206,1,21761,75
4517,20211206,2,865595,98
4518,20211206,3,1394230,70
4519,20211206,4,154970,49
4520,20211206,5,127260,46
4521,20211206,6,6687,43
4522,20211206,7,3135869,59
4523,20211207,1,23262,80
4524,20211207,2,883027,100
4525,20211207,3,1453136,73
4526,20211207,4,153749,49
4527,20211207,5,131033,47
4528,20211207,6,7367,47
4529,20211207,7,3367790,63
4530,20211208,1,22691,78
4531,20211208,2,889409,100
4532,20211208,3,1430106,71
4533,20211208,4,156218,49
4534,20211208,5,130222,47
4535,20211208,6,6948,45
4536,20211208,7,3378727,63
4537,20211209,1,22743,78
4538,20211209,2,927903,105
4539,20211209,3,1436883,72
4540,20211209,4,154367,49
4541,20211209,5,126159,45
4542,20211209,6,7222,46
4543,20211209,7,3433600,64
4544,20211210,1,22237,76
4545,20211210,2,962125,109
4546,20211210,3,1404176,70
4547,20211210,4,152524,48
4548,20211210,5,127711,46
4549,20211210,6,6331,41
4550,20211210,7,3417451,64
4551,20211211,1,13396,78
4552,20211211,2,863814,98
4553,20211211,3,786137,62
4554,20211211,4,91894,72
4555,20211211,5,81068,52
4556,20211211,6,2291,46
4557,20211211,7,2266265,68
4558,20211212,1,12189,68
4559,20211212,2,828121,104
4560,20211212,3,627007,64
4561,20211212,4,80874,76
4562,20211212,5,66471,62
4563,20211212,6,1833,54
4564,20211212,7,1829872,72
4565,20211213,1,21617,74
4566,20211213,2,874293,99
4567,20211213,3,1333718,67
4568,20211213,4,153387,49
4569,20211213,5,129698,46
4570,20211213,6,6769,43
4571,20211213,7,3120850,58
4572,20211214,1,23042,79
4573,20211214,2,894669,101
4574,20211214,3,1378221,69
4575,20211214,4,154939,49
4576,20211214,5,131812,47
4577,20211214,6,7124,46
4578,20211214,7,3274170,61
4579,20211215,1,23732,81
4580,20211215,2,921048,104
4581,20211215,3,1436154,72
4582,20211215,4,153128,48
4583,20211215,5,129761,47
4584,20211215,6,6908,44
4585,20211215,7,3242168,61
4586,20211216,1,23623,81
4587,20211216,2,948535,107
4588,20211216,3,1438193,72
4589,20211216,4,152710,48
4590,20211216,5,126131,45
4591,20211216,6,7043,45
4592,20211216,7,3219799,60
4593,20211217,1,22539,77
4594,20211217,2,968689,109
4595,20211217,3,1375383,69
4596,20211217,4,146111,46
4597,20211217,5,121037,43
4598,20211217,6,6404,41
4599,20211217,7,3112088,58
4600,20211218,1,12312,71
4601,20211218,2,832994,94
4602,20211218,3,786073,62
4603,20211218,4,74306,58
4604,20211218,5,66097,42
4605,20211218,6,1987,40
4606,20211218,7,1880969,57
4607,20211219,1,12238,69
4608,20211219,2,784051,98
4609,20211219,3,636393,65
4610,20211219,4,65698,62
4611,20211219,5,56292,52
4612,20211219,6,1694,50
4613,20211219,7,1579809,62
4614,20211220,1,20318,70
4615,20211220,2,856849,97
4616,20211220,3,1277654,64
4617,20211220,4,132078,42
4618,20211220,5,102695,37
4619,20211220,6,5979,38
4620,20211220,7,2716451,51
4621,20211221,1,21656,74
4622,20211221,2,866595,98
4623,20211221,3,1299476,65
4624,20211221,4,124376,39
4625,20211221,5,97141,35
4626,20211221,6,5772,37
4627,20211221,7,2697325,51
4628,20211222,1,21673,74
4629,20211222,2,878197,99
4630,20211222,3,1252621,63
4631,20211222,4,117678,37
4632,20211222,5,92941,33
4633,20211222,6,5594,36
4634,20211222,7,2634565,49
4635,20211223,1,19335,66
4636,20211223,2,899513,102
4637,20211223,3,1166953,58
4638,20211223,4,118388,37
4639,20211223,5,97238,35
4640,20211223,6,5000,32
4641,20211223,7,2486489,47
4642,20211224,1,12009,67
4643,20211224,2,738612,93
4644,20211224,3,746809,76
4645,20211224,4,97408,91
4646,20211224,5,81055,75
4647,20211224,6,2289,67
4648,20211224,7,1575449,62
4649,20211225,1,9021,52
4650,20211225,2,582582,66
4651,20211225,3,329549,26
4652,20211225,4,39466,31
4653,20211225,5,31575,20
4654,20211225,6,1008,20
4655,20211225,7,810937,24
4656,20211226,1,8744,49
4657,20211226,2,673477,85
4658,20211226,3,518897,53
4659,20211226,4,56467,53
4660,20211226,5,51478,48
4661,20211226,6,1746,51
4662,20211226,7,1284738,51
4663,20211227,1,14952,51
4664,20211227,2,744547,84
4665,20211227,3,890096,44
4666,20211227,4,108463,34
4667,20211227,5,89427,32
4668,20211227,6,4026,26
4669,20211227,7,2007649,38
4670,20211228,1,16736,57
4671,20211228,2,764364,86
4672,20211228,3,953933,48
4673,20211228,4,109904,35
4674,20211228,5,89719,32
4675,20211228,6,4372,28
4676,20211228,7,2168419,41
4677,20211229,1,16859,58
4678,20211229,2,768653,87
4679,20211229,3,921562,46
4680,20211229,4,105898,34
4681,20211229,5,92605,33
4682,20211229,6,3996,26
4683,20211229,7,2167077,41
4684,20211230,1,16177,55
4685,20211230,2,804654,91
4686,20211230,3,928012,46
4687,20211230,4,110101,35
4688,20211230,5,90827,33
4689,20211230,6,3944,25
4690,20211230,7,2198415,41
4691,20211231,1,11498,64
4692,20211231,2,628305,79
4693,20211231,3,699749,71
4694,20211231,4,96699,91
4695,20211231,5,85232,79
4696,20211231,6,2270,67
4697,20211231,7,1627589,64
4698,20220101,1,4904,34
4699,20220101,2,498515,65
4700,20220101,3,350845,29
4701,20220101,4,33980,35
4702,20220101,5,30341,23
4703,20220101,6,1262,31
4704,20220101,7,1027918,38
4705,20220102,1,8383,62
4706,20220102,2,624655,92
4707,20220102,3,475096,52
4708,20220102,4,49155,59
4709,20220102,5,42587,47
4710,20220102,6,1571,57
4711,20220102,7,1219735,58
4712,20220103,1,16437,58
4713,20220103,2,692740,80
4714,20220103,3,1000002,49
4715,20220103,4,102961,34
4716,20220103,5,83990,31
4717,20220103,6,4515,28
4718,20220103,7,2168229,42
4719,20220104,1,17909,63
4720,20220104,2,733369,84
4721,20220104,3,1082360,53
4722,20220104,4,104247,34
4723,20220104,5,81978,30
4724,20220104,6,4795,29
4725,20220104,7,2289352,45
4726,20220105,1,18861,67
4727,20220105,2,709060,82
4728,20220105,3,1078511,53
4729,20220105,4,98251,33
4730,20220105,5,77579,29
4731,20220105,6,4659,28
4732,20220105,7,2267942,44
4733,20220106,1,18672,66
4734,20220106,2,780026,90
4735,20220106,3,1146904,56
4736,20220106,4,103562,34
4737,20220106,5,82567,31
4738,20220106,6,4909,30
4739,20220106,7,2391176,46
4740,20220107,1,14203,50
4741,20220107,2,559774,64
4742,20220107,3,880997,43
4743,20220107,4,90207,30
4744,20220107,5,73067,27
4745,20220107,6,3628,22
4746,20220107,7,2121941,41
4747,20220108,1,9126,63
4748,20220108,2,641533,84
4749,20220108,3,631341,53
4750,20220108,4,51707,53
4751,20220108,5,46428,36
4752,20220108,6,1672,41
4753,20220108,7,1486065,55
4754,20220109,1,7916,59
4755,20220109,2,567494,83
4756,20220109,3,475438,52
4757,20220109,4,43383,52
4758,20220109,5,35309,39
4759,20220109,6,1210,44
4760,20220109,7,1102472,53
4761,20220110,1,18268,65
4762,20220110,2,762712,88
4763,20220110,3,1147341,56
4764,20220110,4,116463,39
4765,20220110,5,90220,34
4766,20220110,6,4954,30
4767,20220110,7,2347323,46
4768,20220111,1,17388,61
4769,20220111,2,753381,87
4770,20220111,3,1040581,51
4771,20220111,4,104378,35
4772,20220111,5,81438,30
4773,20220111,6,4655,28
4774,20220111,7,2266378,44
4775,20220112,1,19679,70
4776,20220112,2,784901,90
4777,20220112,3,1179931,58
4778,20220112,4,111022,37
4779,20220112,5,86050,32
4780,20220112,6,5024,31
4781,20220112,7,2459224,48
4782,20220113,1,19918,70
4783,20220113,2,821641,95
4784,20220113,3,1218552,60
4785,20220113,4,112519,37
4786,20220113,5,87672,33
4787,20220113,6,5132,31
4788,20220113,7,2524197,49
4789,20220114,1,18878,67
4790,20220114,2,866901,100
4791,20220114,3,1186647,58
4792,20220114,4,109199,36
4793,20220114,5,88634,33
4794,20220114,6,4774,29
4795,20220114,7,2522972,49
4796,20220115,1,9510,66
4797,20220115,2,703293,92
4798,20220115,3,573037,48
4799,20220115,4,53410,55
4800,20220115,5,45309,35
4801,20220115,6,1449,35
4802,20220115,7,1434676,53
4803,20220116,1,8545,63
4804,20220116,2,621361,91
4805,20220116,3,456257,50
4806,20220116,4,43578,53
4807,20220116,5,38025,42
4808,20220116,6,1140,42
4809,20220116,7,1165626,56
4810,20220117,1,8760,65
4811,20220117,2,649397,95
4812,20220117,3,694066,76
4813,20220117,4,98738,119
4814,20220117,5,44075,49
4815,20220117,6,2190,80
4816,20220117,7,1600048,77
4817,20220118,1,19389,69
4818,20220118,2,815605,94
4819,20220118,3,1222195,60
4820,20220118,4,125615,42
4821,20220118,5,100364,37
4822,20220118,6,5381,33
4823,20220118,7,2541044,49
4824,20220119,1,21111,75
4825,20220119,2,829778,95
4826,20220119,3,1286788,63
4827,20220119,4,121249,40
4828,20220119,5,96281,36
4829,20220119,6,5598,34
4830,20220119,7,2642129,51
4831,20220120,1,18616,66
4832,20220120,2,766608,88
4833,20220120,3,1181953,58
4834,20220120,4,112595,37
4835,20220120,5,88196,33
4836,20220120,6,5031,31
4837,20220120,7,2545486,49
4838,20220121,1,19079,67
4839,20220121,2,864079,99
4840,20220121,3,1151816,56
4841,20220121,4,113474,38
4842,20220121,5,91079,34
4843,20220121,6,4748,29
4844,20220121,7,2565781,50
4845,20220122,1,10455,72
4846,20220122,2,735629,96
4847,20220122,3,655490,55
4848,20220122,4,59412,61
4849,20220122,5,53737,41
4850,20220122,6,1642,40
4851,20220122,7,1583650,58
4852,20220123,1,9446,70
4853,20220123,2,685007,100
4854,20220123,3,529115,58
4855,20220123,4,48672,59
4856,20220123,5,43647,48
4857,20220123,6,1245,45
4858,20220123,7,1245716,60
4859,20220124,1,19472,69
4860,20220124,2,791390,91
4861,20220124,3,1244112,61
4862,20220124,4,127750,42
4863,20220124,5,100520,37
4864,20220124,6,5188,32
4865,20220124,7,2536827,49
4866,20220125,1,21233,75
4867,20220125,2,817021,94
4868,20220125,3,1308979,64
4869,20220125,4,124499,41
4870,20220125,5,98859,37
4871,20220125,6,5625,34
4872,20220125,7,2701246,53
4873,20220126,1,21033,74
4874,20220126,2,833936,96
4875,20220126,3,1266798,62
4876,20220126,4,118625,39
4877,20220126,5,96253,36
4878,20220126,6,5197,32
4879,20220126,7,2711803,53
4880,20220127,1,20934,74
4881,20220127,2,869615,100
4882,20220127,3,1275573,62
4883,20220127,4,119039,39
4884,20220127,5,95748,36
4885,20220127,6,5271,32
4886,20220127,7,2724979,53
4887,20220128,1,20115,71
4888,20220128,2,866261,100
4889,20220128,3,1208092,59
4890,20220128,4,120912,40
4891,20220128,5,96409,36
4892,20220128,6,4994,30
4893,20220128,7,2703403,53
4894,20220129,1,5353,37
4895,20220129,2,174348,23
4896,20220129,3,271959,23
4897,20220129,4,8142,8
4898,20220129,5,22016,17
4899,20220129,6,852,21
4900,20220129,7,999347,37
4901,20220130,1,5974,44
4902,20220130,2,506466,74
4903,20220130,3,460299,50
4904,20220130,4,47852,58
4905,20220130,5,45002,50
4906,20220130,6,1233,45
4907,20220130,7,1262477,60
4908,20220131,1,18400,65
4909,20220131,2,777628,89
4910,20220131,3,1139164,56
4911,20220131,4,132248,44
4912,20220131,5,109718,41
4913,20220131,6,4968,30
4914,20220131,7,2575762,50
4915,20220201,1,20357,69
4916,20220201,2,804390,91
4917,20220201,3,1127084,52
4918,20220201,4,135255,45
4919,20220201,5,111424,41
4920,20220201,6,4993,31
4921,20220201,7,2635083,49
4922,20220202,1,22427,76
4923,20220202,2,846701,96
4924,20220202,3,1314898,61
4925,20220202,4,140059,46
4926,20220202,5,110996,41
4927,20220202,6,5830,36
4928,20220202,7,2940152,54
4929,20220203,1,22325,76
4930,20220203,2,853193,97
4931,20220203,3,1304726,61
4932,20220203,4,126901,42
4933,20220203,5,104093,39
4934,20220203,6,5750,36
4935,20220203,7,2914198,54
4936,20220204,1,18557,63
4937,20220204,2,781068,88
4938,20220204,3,1176367,55
4939,20220204,4,117899,39
4940,20220204,5,94290,35
4941,20220204,6,5072,31
4942,20220204,7,2725725,50
4943,20220205,1,11377,70
4944,20220205,2,775134,93
4945,20220205,3,726750,57
4946,20220205,4,61201,65
4947,20220205,5,61496,47
4948,20220205,6,1835,43
4949,20220205,7,1792780,63
4950,20220206,1,10621,63
4951,20220206,2,744779,99
4952,20220206,3,558211,57
4953,20220206,4,51472,66
4954,20220206,5,48395,53
4955,20220206,6,1388,49
4956,20220206,7,1323892,60
4957,20220207,1,21120,72
4958,20220207,2,809094,92
4959,20220207,3,1297024,60
4960,20220207,4,136455,45
4961,20220207,5,111297,41
4962,20220207,6,5711,35
4963,20220207,7,2784230,51
4964,20220208,1,22667,77
4965,20220208,2,851665,96
4966,20220208,3,1387432,64
4967,20220208,4,141653,47
4968,20220208,5,119190,44
4969,20220208,6,6254,39
4970,20220208,7,3016648,56
4971,20220209,1,23863,81
4972,20220209,2,868057,98
4973,20220209,3,1421706,66
4974,20220209,4,143673,47
4975,20220209,5,115341,43
4976,20220209,6,6297,39
4977,20220209,7,3088775,57
4978,20220210,1,23341,79
4979,20220210,2,905812,103
4980,20220210,3,1423775,66
4981,20220210,4,143062,47
4982,20220210,5,115707,43
4983,20220210,6,6362,39
4984,20220210,7,3112489,57
4985,20220211,1,22608,77
4986,20220211,2,939270,106
4987,20220211,3,1348189,63
4988,20220211,4,131038,43
4989,20220211,5,110674,41
4990,20220211,6,5570,34
4991,20220211,7,3015472,56
4992,20220212,1,13376,82
4993,20220212,2,867255,104
4994,20220212,3,820629,65
4995,20220212,4,71709,77
4996,20220212,5,71813,55
4997,20220212,6,2295,54
4998,20220212,7,2026308,71
4999,20220213,1,10013,59
5000,20220213,2,655107,87
5001,20220213,3,510307,52
5002,20220213,4,50534,65
5003,20220213,5,46395,51
5004,20220213,6,1322,47
5005,20220213,7,1349864,62
5006,20220214,1,20812,71
5007,20220214,2,862473,98
5008,20220214,3,1272100,59
5009,20220214,4,142507,47
5010,20220214,5,113260,42
5011,20220214,6,5803,36
5012,20220214,7,2907825,54
5013,20220215,1,21922,74
5014,20220215,2,873240,99
5015,20220215,3,1340123,62
5016,20220215,4,146607,48
5017,20220215,5,119034,44
5018,20220215,6,6447,40
5019,20220215,7,3030742,56
5020,20220216,1,23513,80
5021,20220216,2,875377,99
5022,20220216,3,1406714,65
5023,20220216,4,140431,46
5024,20220216,5,115325,43
5025,20220216,6,6337,39
5026,20220216,7,3100639,57
5027,20220217,1,23713,81
5028,20220217,2,911310,103
5029,20220217,3,1408571,65
5030,20220217,4,141226,47
5031,20220217,5,115718,43
5032,20220217,6,6527,40
5033,20220217,7,3109956,57
5034,20220218,1,21470,73
5035,20220218,2,947650,107
5036,20220218,3,1285978,60
5037,20220218,4,129403,43
5038,20220218,5,112030,42
5039,20220218,6,5677,35
5040,20220218,7,2953785,54
5041,20220219,1,12171,75
5042,20220219,2,813140,98
5043,20220219,3,723602,57
5044,20220219,4,64696,69
5045,20220219,5,66545,51
5046,20220219,6,2108,49
5047,20220219,7,1792136,62
5048,20220220,1,11017,65
5049,20220220,2,768971,102
5050,20220220,3,571789,59
5051,20220220,4,55015,70
5052,20220220,5,54863,60
5053,20220220,6,1517,54
5054,20220220,7,1477125,67
5055,20220221,1,12500,74
5056,20220221,2,816227,108
5057,20220221,3,873961,89
