date,date_key,year,quarter,month,month_name,day,day_name,transport_mode,value_type,ridership_value,recovery_pct
2024-04-11,20240411,2024,2,4,April,11,Thursday,LIRR,Estimated Ridership,241215,78
2024-04-11,20240411,2024,2,4,April,11,Thursday,Metro-North,Estimated Ridership,205013,71
2024-04-11,20240411,2024,2,4,April,11,Thursday,Staten Island Railway,Estimated Ridership,7326,45
2024-04-11,20240411,2024,2,4,April,11,Thursday,Subways,Estimated Ridership,4000485,72
2024-04-12,20240412,2024,2,4,April,12,Friday,Access-A-Ride,Scheduled Trips,33701,116
2024-04-12,20240412,2024,2,4,April,12,Friday,Bridges and Tunnels,Total Traffic,979494,104
2024-04-12,20240412,2024,2,4,April,12,Friday,Buses,Estimated Ridership,1240823,57
2024-04-12,20240412,2024,2,4,April,12,Friday,LIRR,Estimated Ridership,225168,73
2024-04-12,20240412,2024,2,4,April,12,Friday,Metro-North,Estimated Ridership,191755,67
2024-04-12,20240412,2024,2,4,April,12,Friday,Staten Island Railway,Estimated Ridership,6265,39
2024-04-12,20240412,2024,2,4,April,12,Friday,Subways,Estimated Ridership,3668439,66
2024-04-13,20240413,2024,2,4,April,13,Saturday,Access-A-Ride,Scheduled Trips,21606,130
2024-04-13,20240413,2024,2,4,April,13,Saturday,Bridges and Tunnels,Total Traffic,930759,102
2024-04-13,20240413,2024,2,4,April,13,Saturday,Buses,Estimated Ridership,824356,62
2024-04-13,20240413,2024,2,4,April,13,Saturday,LIRR,Estimated Ridership,120351,105
2024-04-13,20240413,2024,2,4,April,13,Saturday,Metro-North,Estimated Ridership,110542,74
2024-04-13,20240413,2024,2,4,April,13,Saturday,Staten Island Railway,Estimated Ridership,2609,51
2024-04-13,20240413,2024,2,4,April,13,Saturday,Subways,Estimated Ridership,2535112,80
2024-04-14,20240414,2024,2,4,April,14,Sunday,Access-A-Ride,Scheduled Trips,21766,117
2024-04-14,20240414,2024,2,4,April,14,Sunday,Bridges and Tunnels,Total Traffic,897470,104
2024-04-14,20240414,2024,2,4,April,14,Sunday,Buses,Estimated Ridership,664358,67
2024-04-14,20240414,2024,2,4,April,14,Sunday,LIRR,Estimated Ridership,103711,113
2024-04-14,20240414,2024,2,4,April,14,Sunday,Metro-North,Estimated Ridership,93633,91
2024-04-14,20240414,2024,2,4,April,14,Sunday,Staten Island Railway,Estimated Ridership,2145,66
2024-04-14,20240414,2024,2,4,April,14,Sunday,Subways,Estimated Ridership,2068885,85
2024-04-15,20240415,2024,2,4,April,15,Monday,Access-A-Ride,Scheduled Trips,32975,114
2024-04-15,20240415,2024,2,4,April,15,Monday,Bridges and Tunnels,Total Traffic,933433,99
2024-04-15,20240415,2024,2,4,April,15,Monday,Buses,Estimated Ridership,1319005,60
2024-04-15,20240415,2024,2,4,April,15,Monday,LIRR,Estimated Ridership,233386,75
2024-04-15,20240415,2024,2,4,April,15,Monday,Metro-North,Estimated Ridership,203835,71
2024-04-15,20240415,2024,2,4,April,15,Monday,Staten Island Railway,Estimated Ridership,7374,45
2024-04-15,20240415,2024,2,4,April,15,Monday,Subways,Estimated Ridership,3704177,66
2024-04-16,20240416,2024,2,4,April,16,Tuesday,Access-A-Ride,Scheduled Trips,35869,124
2024-04-16,20240416,2024,2,4,April,16,Tuesday,Bridges and Tunnels,Total Traffic,941739,100
2024-04-16,20240416,2024,2,4,April,16,Tuesday,Buses,Estimated Ridership,1370151,63
2024-04-16,20240416,2024,2,4,April,16,Tuesday,LIRR,Estimated Ridership,243835,79
2024-04-16,20240416,2024,2,4,April,16,Tuesday,Metro-North,Estimated Ridership,220030,77
2024-04-16,20240416,2024,2,4,April,16,Tuesday,Staten Island Railway,Estimated Ridership,8017,49
2024-04-16,20240416,2024,2,4,April,16,Tuesday,Subways,Estimated Ridership,4033514,72
2024-04-17,20240417,2024,2,4,April,17,Wednesday,Access-A-Ride,Scheduled Trips,35970,124
2024-04-17,20240417,2024,2,4,April,17,Wednesday,Bridges and Tunnels,Total Traffic,942089,100
2024-04-17,20240417,2024,2,4,April,17,Wednesday,Buses,Estimated Ridership,1347870,62
2024-04-17,20240417,2024,2,4,April,17,Wednesday,LIRR,Estimated Ridership,243323,78
2024-04-17,20240417,2024,2,4,April,17,Wednesday,Metro-North,Estimated Ridership,214829,75
2024-04-17,20240417,2024,2,4,April,17,Wednesday,Staten Island Railway,Estimated Ridership,7805,48
2024-04-17,20240417,2024,2,4,April,17,Wednesday,Subways,Estimated Ridership,4021256,72
2024-04-18,20240418,2024,2,4,April,18,Thursday,Access-A-Ride,Scheduled Trips,34816,120
2024-04-18,20240418,2024,2,4,April,18,Thursday,Bridges and Tunnels,Total Traffic,955479,102
2024-04-18,20240418,2024,2,4,April,18,Thursday,Buses,Estimated Ridership,1303010,60
2024-04-18,20240418,2024,2,4,April,18,Thursday,LIRR,Estimated Ridership,230634,74
2024-04-18,20240418,2024,2,4,April,18,Thursday,Metro-North,Estimated Ridership,203859,71
2024-04-18,20240418,2024,2,4,April,18,Thursday,Staten Island Railway,Estimated Ridership,7271,45
2024-04-18,20240418,2024,2,4,April,18,Thursday,Subways,Estimated Ridership,3966226,71
2024-04-19,20240419,2024,2,4,April,19,Friday,Access-A-Ride,Scheduled Trips,33749,117
2024-04-19,20240419,2024,2,4,April,19,Friday,Bridges and Tunnels,Total Traffic,1000275,106
2024-04-19,20240419,2024,2,4,April,19,Friday,Buses,Estimated Ridership,1278086,58
2024-04-19,20240419,2024,2,4,April,19,Friday,LIRR,Estimated Ridership,223518,72
2024-04-19,20240419,2024,2,4,April,19,Friday,Metro-North,Estimated Ridership,205809,72
2024-04-19,20240419,2024,2,4,April,19,Friday,Staten Island Railway,Estimated Ridership,6252,39
2024-04-19,20240419,2024,2,4,April,19,Friday,Subways,Estimated Ridership,3705782,66
2024-04-20,20240420,2024,2,4,April,20,Saturday,Access-A-Ride,Scheduled Trips,21228,127
2024-04-20,20240420,2024,2,4,April,20,Saturday,Bridges and Tunnels,Total Traffic,949195,104
2024-04-20,20240420,2024,2,4,April,20,Saturday,Buses,Estimated Ridership,830016,62
2024-04-20,20240420,2024,2,4,April,20,Saturday,LIRR,Estimated Ridership,125999,110
2024-04-20,20240420,2024,2,4,April,20,Saturday,Metro-North,Estimated Ridership,123804,83
2024-04-20,20240420,2024,2,4,April,20,Saturday,Staten Island Railway,Estimated Ridership,2793,55
2024-04-20,20240420,2024,2,4,April,20,Saturday,Subways,Estimated Ridership,2537525,80
2024-04-21,20240421,2024,2,4,April,21,Sunday,Access-A-Ride,Scheduled Trips,20807,111
2024-04-21,20240421,2024,2,4,April,21,Sunday,Bridges and Tunnels,Total Traffic,873632,101
2024-04-21,20240421,2024,2,4,April,21,Sunday,Buses,Estimated Ridership,651681,66
2024-04-21,20240421,2024,2,4,April,21,Sunday,LIRR,Estimated Ridership,101817,111
2024-04-21,20240421,2024,2,4,April,21,Sunday,Metro-North,Estimated Ridership,98834,96
2024-04-21,20240421,2024,2,4,April,21,Sunday,Staten Island Railway,Estimated Ridership,2017,62
2024-04-21,20240421,2024,2,4,April,21,Sunday,Subways,Estimated Ridership,1918237,79
2024-04-22,20240422,2024,2,4,April,22,Monday,Access-A-Ride,Scheduled Trips,29919,103
2024-04-22,20240422,2024,2,4,April,22,Monday,Bridges and Tunnels,Total Traffic,902943,96
2024-04-22,20240422,2024,2,4,April,22,Monday,Buses,Estimated Ridership,1146285,52
2024-04-22,20240422,2024,2,4,April,22,Monday,LIRR,Estimated Ridership,229680,74
2024-04-22,20240422,2024,2,4,April,22,Monday,Metro-North,Estimated Ridership,206229,72
2024-04-22,20240422,2024,2,4,April,22,Monday,Staten Island Railway,Estimated Ridership,6171,38
2024-04-22,20240422,2024,2,4,April,22,Monday,Subways,Estimated Ridership,3219677,58
2024-04-23,20240423,2024,2,4,April,23,Tuesday,Access-A-Ride,Scheduled Trips,31727,110
2024-04-23,20240423,2024,2,4,April,23,Tuesday,Bridges and Tunnels,Total Traffic,869972,92
2024-04-23,20240423,2024,2,4,April,23,Tuesday,Buses,Estimated Ridership,1176798,54
2024-04-23,20240423,2024,2,4,April,23,Tuesday,LIRR,Estimated Ridership,238274,77
2024-04-23,20240423,2024,2,4,April,23,Tuesday,Metro-North,Estimated Ridership,221191,77
2024-04-23,20240423,2024,2,4,April,23,Tuesday,Staten Island Railway,Estimated Ridership,7063,44
2024-04-23,20240423,2024,2,4,April,23,Tuesday,Subways,Estimated Ridership,3522218,63
2024-04-24,20240424,2024,2,4,April,24,Wednesday,Access-A-Ride,Scheduled Trips,32658,113
2024-04-24,20240424,2024,2,4,April,24,Wednesday,Bridges and Tunnels,Total Traffic,880348,94
2024-04-24,20240424,2024,2,4,April,24,Wednesday,Buses,Estimated Ridership,1180243,54
2024-04-24,20240424,2024,2,4,April,24,Wednesday,LIRR,Estimated Ridership,233010,75
2024-04-24,20240424,2024,2,4,April,24,Wednesday,Metro-North,Estimated Ridership,215927,75
2024-04-24,20240424,2024,2,4,April,24,Wednesday,Staten Island Railway,Estimated Ridership,6847,42
2024-04-24,20240424,2024,2,4,April,24,Wednesday,Subways,Estimated Ridership,3608010,65
2024-04-25,20240425,2024,2,4,April,25,Thursday,Access-A-Ride,Scheduled Trips,32999,114
2024-04-25,20240425,2024,2,4,April,25,Thursday,Bridges and Tunnels,Total Traffic,962228,102
2024-04-25,20240425,2024,2,4,April,25,Thursday,Buses,Estimated Ridership,1191480,55
2024-04-25,20240425,2024,2,4,April,25,Thursday,LIRR,Estimated Ridership,242243,78
2024-04-25,20240425,2024,2,4,April,25,Thursday,Metro-North,Estimated Ridership,217219,76
2024-04-25,20240425,2024,2,4,April,25,Thursday,Staten Island Railway,Estimated Ridership,6820,42
2024-04-25,20240425,2024,2,4,April,25,Thursday,Subways,Estimated Ridership,3723894,67
2024-04-26,20240426,2024,2,4,April,26,Friday,Access-A-Ride,Scheduled Trips,31859,110
2024-04-26,20240426,2024,2,4,April,26,Friday,Bridges and Tunnels,Total Traffic,955900,102
2024-04-26,20240426,2024,2,4,April,26,Friday,Buses,Estimated Ridership,1143792,52
2024-04-26,20240426,2024,2,4,April,26,Friday,LIRR,Estimated Ridership,229885,74
2024-04-26,20240426,2024,2,4,April,26,Friday,Metro-North,Estimated Ridership,198590,69
2024-04-26,20240426,2024,2,4,April,26,Friday,Staten Island Railway,Estimated Ridership,5647,35
2024-04-26,20240426,2024,2,4,April,26,Friday,Subways,Estimated Ridership,3431590,62
2024-04-27,20240427,2024,2,4,April,27,Saturday,Access-A-Ride,Scheduled Trips,20591,123
2024-04-27,20240427,2024,2,4,April,27,Saturday,Bridges and Tunnels,Total Traffic,911900,100
2024-04-27,20240427,2024,2,4,April,27,Saturday,Buses,Estimated Ridership,801494,60
2024-04-27,20240427,2024,2,4,April,27,Saturday,LIRR,Estimated Ridership,123192,108
2024-04-27,20240427,2024,2,4,April,27,Saturday,Metro-North,Estimated Ridership,109447,73
2024-04-27,20240427,2024,2,4,April,27,Saturday,Staten Island Railway,Estimated Ridership,2479,48
2024-04-27,20240427,2024,2,4,April,27,Saturday,Subways,Estimated Ridership,2506779,79
2024-04-28,20240428,2024,2,4,April,28,Sunday,Access-A-Ride,Scheduled Trips,21057,113
2024-04-28,20240428,2024,2,4,April,28,Sunday,Bridges and Tunnels,Total Traffic,881076,102
2024-04-28,20240428,2024,2,4,April,28,Sunday,Buses,Estimated Ridership,649572,65
2024-04-28,20240428,2024,2,4,April,28,Sunday,LIRR,Estimated Ridership,100214,109
2024-04-28,20240428,2024,2,4,April,28,Sunday,Metro-North,Estimated Ridership,91619,89
2024-04-28,20240428,2024,2,4,April,28,Sunday,Staten Island Railway,Estimated Ridership,1965,60
2024-04-28,20240428,2024,2,4,April,28,Sunday,Subways,Estimated Ridership,2084950,86
2024-04-29,20240429,2024,2,4,April,29,Monday,Access-A-Ride,Scheduled Trips,30504,105
2024-04-29,20240429,2024,2,4,April,29,Monday,Bridges and Tunnels,Total Traffic,866723,92
2024-04-29,20240429,2024,2,4,April,29,Monday,Buses,Estimated Ridership,1161990,53
2024-04-29,20240429,2024,2,4,April,29,Monday,LIRR,Estimated Ridership,225362,73
2024-04-29,20240429,2024,2,4,April,29,Monday,Metro-North,Estimated Ridership,201385,70
2024-04-29,20240429,2024,2,4,April,29,Monday,Staten Island Railway,Estimated Ridership,6385,39
2024-04-29,20240429,2024,2,4,April,29,Monday,Subways,Estimated Ridership,3323706,60
2024-04-30,20240430,2024,2,4,April,30,Tuesday,Access-A-Ride,Scheduled Trips,32717,113
2024-04-30,20240430,2024,2,4,April,30,Tuesday,Bridges and Tunnels,Total Traffic,872347,93
2024-04-30,20240430,2024,2,4,April,30,Tuesday,Buses,Estimated Ridership,1193514,55
2024-04-30,20240430,2024,2,4,April,30,Tuesday,LIRR,Estimated Ridership,240862,78
2024-04-30,20240430,2024,2,4,April,30,Tuesday,Metro-North,Estimated Ridership,218592,76
2024-04-30,20240430,2024,2,4,April,30,Tuesday,Staten Island Railway,Estimated Ridership,6886,42
2024-04-30,20240430,2024,2,4,April,30,Tuesday,Subways,Estimated Ridership,3638986,65
2024-05-01,20240501,2024,2,5,May,1,Wednesday,Access-A-Ride,Scheduled Trips,35701,121
2024-05-01,20240501,2024,2,5,May,1,Wednesday,Bridges and Tunnels,Total Traffic,954842,99
2024-05-01,20240501,2024,2,5,May,1,Wednesday,Buses,Estimated Ridership,1350660,59
2024-05-01,20240501,2024,2,5,May,1,Wednesday,LIRR,Estimated Ridership,230682,72
2024-05-01,20240501,2024,2,5,May,1,Wednesday,Metro-North,Estimated Ridership,205030,72
2024-05-01,20240501,2024,2,5,May,1,Wednesday,Staten Island Railway,Estimated Ridership,7757,45
2024-05-01,20240501,2024,2,5,May,1,Wednesday,Subways,Estimated Ridership,4032791,71
2024-05-02,20240502,2024,2,5,May,2,Thursday,Access-A-Ride,Scheduled Trips,36244,123
2024-05-02,20240502,2024,2,5,May,2,Thursday,Bridges and Tunnels,Total Traffic,980830,102
2024-05-02,20240502,2024,2,5,May,2,Thursday,Buses,Estimated Ridership,1349838,59
2024-05-02,20240502,2024,2,5,May,2,Thursday,LIRR,Estimated Ridership,235003,74
2024-05-02,20240502,2024,2,5,May,2,Thursday,Metro-North,Estimated Ridership,210951,74
2024-05-02,20240502,2024,2,5,May,2,Thursday,Staten Island Railway,Estimated Ridership,7475,43
2024-05-02,20240502,2024,2,5,May,2,Thursday,Subways,Estimated Ridership,4061242,71
2024-05-03,20240503,2024,2,5,May,3,Friday,Access-A-Ride,Scheduled Trips,34860,119
2024-05-03,20240503,2024,2,5,May,3,Friday,Bridges and Tunnels,Total Traffic,1004571,104
2024-05-03,20240503,2024,2,5,May,3,Friday,Buses,Estimated Ridership,1285012,56
2024-05-03,20240503,2024,2,5,May,3,Friday,LIRR,Estimated Ridership,226880,71
2024-05-03,20240503,2024,2,5,May,3,Friday,Metro-North,Estimated Ridership,204190,71
2024-05-03,20240503,2024,2,5,May,3,Friday,Staten Island Railway,Estimated Ridership,6516,37
2024-05-03,20240503,2024,2,5,May,3,Friday,Subways,Estimated Ridership,3780888,66
2024-05-04,20240504,2024,2,5,May,4,Saturday,Access-A-Ride,Scheduled Trips,22523,130
2024-05-04,20240504,2024,2,5,May,4,Saturday,Bridges and Tunnels,Total Traffic,951334,99
2024-05-04,20240504,2024,2,5,May,4,Saturday,Buses,Estimated Ridership,849249,61
2024-05-04,20240504,2024,2,5,May,4,Saturday,LIRR,Estimated Ridership,123516,104
2024-05-04,20240504,2024,2,5,May,4,Saturday,Metro-North,Estimated Ridership,122719,81
2024-05-04,20240504,2024,2,5,May,4,Saturday,Staten Island Railway,Estimated Ridership,2769,57
2024-05-04,20240504,2024,2,5,May,4,Saturday,Subways,Estimated Ridership,2563658,80
2024-05-05,20240505,2024,2,5,May,5,Sunday,Access-A-Ride,Scheduled Trips,20709,122
2024-05-05,20240505,2024,2,5,May,5,Sunday,Bridges and Tunnels,Total Traffic,819681,96
2024-05-05,20240505,2024,2,5,May,5,Sunday,Buses,Estimated Ridership,578132,60
2024-05-05,20240505,2024,2,5,May,5,Sunday,LIRR,Estimated Ridership,99491,102
2024-05-05,20240505,2024,2,5,May,5,Sunday,Metro-North,Estimated Ridership,87988,85
2024-05-05,20240505,2024,2,5,May,5,Sunday,Staten Island Railway,Estimated Ridership,2571,73
2024-05-05,20240505,2024,2,5,May,5,Sunday,Subways,Estimated Ridership,1889174,79
2024-05-06,20240506,2024,2,5,May,6,Monday,Access-A-Ride,Scheduled Trips,33424,114
2024-05-06,20240506,2024,2,5,May,6,Monday,Bridges and Tunnels,Total Traffic,930298,97
2024-05-06,20240506,2024,2,5,May,6,Monday,Buses,Estimated Ridership,1295794,57
2024-05-06,20240506,2024,2,5,May,6,Monday,LIRR,Estimated Ridership,229643,72
2024-05-06,20240506,2024,2,5,May,6,Monday,Metro-North,Estimated Ridership,200506,70
2024-05-06,20240506,2024,2,5,May,6,Monday,Staten Island Railway,Estimated Ridership,6869,39
2024-05-06,20240506,2024,2,5,May,6,Monday,Subways,Estimated Ridership,3652105,64
2024-05-07,20240507,2024,2,5,May,7,Tuesday,Access-A-Ride,Scheduled Trips,36309,123
2024-05-07,20240507,2024,2,5,May,7,Tuesday,Bridges and Tunnels,Total Traffic,954763,99
2024-05-07,20240507,2024,2,5,May,7,Tuesday,Buses,Estimated Ridership,1375535,60
2024-05-07,20240507,2024,2,5,May,7,Tuesday,LIRR,Estimated Ridership,250953,79
2024-05-07,20240507,2024,2,5,May,7,Tuesday,Metro-North,Estimated Ridership,227303,79
2024-05-07,20240507,2024,2,5,May,7,Tuesday,Staten Island Railway,Estimated Ridership,7966,46
2024-05-07,20240507,2024,2,5,May,7,Tuesday,Subways,Estimated Ridership,4098321,72
2024-05-08,20240508,2024,2,5,May,8,Wednesday,Access-A-Ride,Scheduled Trips,36981,126
2024-05-08,20240508,2024,2,5,May,8,Wednesday,Bridges and Tunnels,Total Traffic,969162,101
2024-05-08,20240508,2024,2,5,May,8,Wednesday,Buses,Estimated Ridership,1350511,59
2024-05-08,20240508,2024,2,5,May,8,Wednesday,LIRR,Estimated Ridership,244202,76
2024-05-08,20240508,2024,2,5,May,8,Wednesday,Metro-North,Estimated Ridership,221059,77
2024-05-08,20240508,2024,2,5,May,8,Wednesday,Staten Island Railway,Estimated Ridership,7623,44
2024-05-08,20240508,2024,2,5,May,8,Wednesday,Subways,Estimated Ridership,4087477,71
2024-05-09,20240509,2024,2,5,May,9,Thursday,Access-A-Ride,Scheduled Trips,35927,122
2024-05-09,20240509,2024,2,5,May,9,Thursday,Bridges and Tunnels,Total Traffic,999321,104
2024-05-09,20240509,2024,2,5,May,9,Thursday,Buses,Estimated Ridership,1354139,60
2024-05-09,20240509,2024,2,5,May,9,Thursday,LIRR,Estimated Ridership,247959,78
2024-05-09,20240509,2024,2,5,May,9,Thursday,Metro-North,Estimated Ridership,218370,76
2024-05-09,20240509,2024,2,5,May,9,Thursday,Staten Island Railway,Estimated Ridership,7344,42
2024-05-09,20240509,2024,2,5,May,9,Thursday,Subways,Estimated Ridership,4086528,71
2024-05-10,20240510,2024,2,5,May,10,Friday,Access-A-Ride,Scheduled Trips,34539,117
2024-05-10,20240510,2024,2,5,May,10,Friday,Bridges and Tunnels,Total Traffic,1001911,104
2024-05-10,20240510,2024,2,5,May,10,Friday,Buses,Estimated Ridership,1212090,53
2024-05-10,20240510,2024,2,5,May,10,Friday,LIRR,Estimated Ridership,228020,71
2024-05-10,20240510,2024,2,5,May,10,Friday,Metro-North,Estimated Ridership,195091,68
2024-05-10,20240510,2024,2,5,May,10,Friday,Staten Island Railway,Estimated Ridership,5894,34
2024-05-10,20240510,2024,2,5,May,10,Friday,Subways,Estimated Ridership,3677268,64
2024-05-11,20240511,2024,2,5,May,11,Saturday,Access-A-Ride,Scheduled Trips,22810,132
2024-05-11,20240511,2024,2,5,May,11,Saturday,Bridges and Tunnels,Total Traffic,1004157,105
2024-05-11,20240511,2024,2,5,May,11,Saturday,Buses,Estimated Ridership,845713,61
2024-05-11,20240511,2024,2,5,May,11,Saturday,LIRR,Estimated Ridership,134051,113
2024-05-11,20240511,2024,2,5,May,11,Saturday,Metro-North,Estimated Ridership,117308,78
2024-05-11,20240511,2024,2,5,May,11,Saturday,Staten Island Railway,Estimated Ridership,3078,63
2024-05-11,20240511,2024,2,5,May,11,Saturday,Subways,Estimated Ridership,2648580,83
2024-05-12,20240512,2024,2,5,May,12,Sunday,Access-A-Ride,Scheduled Trips,24531,144
2024-05-12,20240512,2024,2,5,May,12,Sunday,Bridges and Tunnels,Total Traffic,930720,109
2024-05-12,20240512,2024,2,5,May,12,Sunday,Buses,Estimated Ridership,559614,58
2024-05-12,20240512,2024,2,5,May,12,Sunday,LIRR,Estimated Ridership,114118,117
2024-05-12,20240512,2024,2,5,May,12,Sunday,Metro-North,Estimated Ridership,98717,95
2024-05-12,20240512,2024,2,5,May,12,Sunday,Staten Island Railway,Estimated Ridership,1755,50
2024-05-12,20240512,2024,2,5,May,12,Sunday,Subways,Estimated Ridership,1858872,78
2024-05-13,20240513,2024,2,5,May,13,Monday,Access-A-Ride,Scheduled Trips,31980,109
2024-05-13,20240513,2024,2,5,May,13,Monday,Bridges and Tunnels,Total Traffic,953646,99
2024-05-13,20240513,2024,2,5,May,13,Monday,Buses,Estimated Ridership,1264180,56
2024-05-13,20240513,2024,2,5,May,13,Monday,LIRR,Estimated Ridership,244216,76
2024-05-13,20240513,2024,2,5,May,13,Monday,Metro-North,Estimated Ridership,209794,73
2024-05-13,20240513,2024,2,5,May,13,Monday,Staten Island Railway,Estimated Ridership,7137,41
2024-05-13,20240513,2024,2,5,May,13,Monday,Subways,Estimated Ridership,3703066,65
2024-05-14,20240514,2024,2,5,May,14,Tuesday,Access-A-Ride,Scheduled Trips,35800,122
2024-05-14,20240514,2024,2,5,May,14,Tuesday,Bridges and Tunnels,Total Traffic,964136,100
